Apartment_ID,Location,Postal Code,Number of Floors,Number of Rooms,Ceiling Finish,Room Size (sq. meters),Year Built,Month Built,Utilities Available,Price of Apartment,Price of Apartment (USD)
NRAS0001553,NorthWest_Kogi State_453 Broadway Road,332124.0,2.0,5.0,Wood,32.015097205348965,2006.0,12.0,"Electricity, Solar Power, Gas, Internet, Water Supply",20515914.0,27354.552
NRAS0001554,NorthEast_Abia State_46 SDA Street,764092.0,1.0,7.0,PVC,44.44603353232221,2025.0,4.0,"Electricity, Internet, Gas, Water Supply, Solar Power",6803853.0,9071.804
NRAS0001555,SouthEast_Osun State_157 Broadway Road,763683.0,15.0,1.0,Gypsum,18.159624868075724,1966.0,2.0,"Water Supply, Solar Power",41506357.0,55341.80933333333
NRAS0001556,NorthWest_Enugu State_342 Unity Avenue,975241.0,9.0,2.0,POP,39.05947110112787,2010.0,2.0,"Solar Power, Water Supply",21375415.0,28500.553333333333
NRAS0001557,SouthWest_Borno State_311 Broadway Road,637814.0,12.0,2.0,Plaster,31.34026383733705,1970.0,8.0,"Water Supply, Electricity",19679540.0,26239.386666666665
NRAS0001558,NorthWest_Kwara State_478 Crescent Lane,703905.0,6.0,5.0,Plaster,13.342198119503143,2008.0,5.0,"Internet, Electricity",14073274.0,18764.36533333333
NRAS0001559,NorthCentral_Ondo State_453 Broadway Road,513863.0,12.0,5.0,PVC,27.02944623086691,2024.0,2.0,Solar Power,32443643.0,43258.19066666667
NRAS0001560,SouthWest_Osun State_375 Main Street,282569.0,1.0,8.0,Gypsum,15.547823331707416,1993.0,9.0,Gas,12094968.0,16126.624
NRAS0001561,SouthWest_Lagos State_491 Crescent Lane,671433.0,15.0,5.0,POP,10.11880938822834,,1.0,Electricity,,
NRAS0001562,SouthEast_Sokoto State_5 Broadway Road,118198.0,6.0,5.0,PVC,48.30979944310312,2005.0,3.0,"Internet, Water Supply, Electricity, Gas",47638192.0,63517.58933333333
NRAS0001563,SouthWest_Imo State_436 SDA Street,517597.0,8.0,5.0,POP,27.13432971569265,1998.0,8.0,"Gas, Electricity, Solar Power, Internet, Water Supply",8402051.0,11202.734666666667
NRAS0001564,NorthCentral_Nasarawa State_332 Broadway Road,285504.0,2.0,8.0,Plaster,20.965680544711983,1975.0,12.0,"Internet, Gas, Solar Power, Water Supply, Electricity",37737493.0,50316.657333333336
NRAS0001565,SouthWest_Imo State_238 Main Street,858001.0,15.0,5.0,PVC,38.77283763072515,1950.0,5.0,"Solar Power, Electricity, Gas, Internet, Water Supply",20463354.0,27284.472
NRAS0001566,NorthWest_Enugu State_390 Broadway Road,312826.0,7.0,7.0,Gypsum,29.09461076796457,2002.0,12.0,"Electricity, Internet",42075762.0,56101.016
NRAS0001567,NorthWest_Imo State_301 Unity Avenue,318711.0,5.0,7.0,POP,47.81601849382352,2022.0,3.0,"Internet, Solar Power, Gas, Electricity",6710403.0,8947.204
NRAS0001568,NorthWest_Kaduna State_341 Crescent Lane,461613.0,10.0,7.0,POP,41.18070306214874,1957.0,10.0,"Water Supply, Gas, Solar Power, Electricity, Internet",40153307.0,53537.742666666665
NRAS0001569,SouthEast_Yobe State_410 Broadway Road,332051.0,8.0,5.0,PVC,,1959.0,6.0,"Solar Power, Water Supply, Gas",48404798.0,64539.73066666667
NRAS0001570,SouthEast_Imo State_7 Crescent Lane,942825.0,15.0,4.0,Gypsum,40.398022848155165,1962.0,2.0,Water Supply,27758616.0,37011.488
NRAS0001571,SouthEast_Benue State_127 Broadway Road,644058.0,10.0,1.0,Gypsum,40.72278730834186,1989.0,9.0,"Water Supply, Internet, Solar Power, Electricity, Gas",16804804.0,22406.40533333333
NRAS0001572,SouthWest_Yobe State_469 Crescent Lane,968880.0,3.0,3.0,Plaster,42.1725748489711,2024.0,8.0,"Solar Power, Internet, Gas, Water Supply, Electricity",34168154.0,45557.53866666667
NRAS0001573,SouthEast_Osun State_264 Broadway Road,645046.0,9.0,9.0,PVC,14.306155321563946,1998.0,8.0,Solar Power,44245523.0,58994.030666666666
NRAS0001574,NorthWest_Nasarawa State_264 Main Street,648396.0,15.0,3.0,Gypsum,22.51106230122481,2018.0,12.0,"Solar Power, Electricity, Internet",23692225.0,31589.63333333333
NRAS0001575,NorthCentral_Kogi State_268 Unity Avenue,273422.0,13.0,7.0,PVC,12.928796294157422,1996.0,12.0,"Gas, Electricity",6932239.0,9242.985333333334
NRAS0001576,NorthWest_Taraba State_73 Unity Avenue,906341.0,2.0,4.0,PVC,46.03434833445208,1985.0,9.0,"Gas, Electricity, Water Supply, Solar Power",3241153.0,4321.537333333334
NRAS0001577,NorthEast_Imo State_66 Unity Avenue,366517.0,6.0,2.0,POP,38.38608179022422,1963.0,12.0,Electricity,25484705.0,33979.60666666667
NRAS0001578,SouthEast_Osun State_180 SDA Street,388586.0,1.0,6.0,Wood,37.15040756811803,2024.0,8.0,"Internet, Electricity, Water Supply, Gas",20281239.0,27041.652
NRAS0001579,NorthEast_Ondo State_350 SDA Street,386835.0,6.0,10.0,POP,28.435487241529025,2011.0,7.0,"Water Supply, Internet, Solar Power",9657324.0,12876.432
NRAS0001580,NorthWest_Anambra State_90 Main Street,664269.0,12.0,6.0,POP,19.01207637861452,1955.0,8.0,"Solar Power, Water Supply, Gas, Electricity",1689338.0,2252.4506666666666
NRAS0001581,NorthCentral_Oyo State_139 Main Street,628545.0,10.0,9.0,Gypsum,16.727246638783647,2008.0,8.0,"Internet, Electricity",15726320.0,20968.426666666663
NRAS0001582,SouthEast_Osun State_466 Broadway Road,747211.0,4.0,3.0,Plaster,46.34012155126442,1976.0,11.0,Solar Power,42506154.0,56674.872
NRAS0001583,NorthCentral_Adamawa State_139 SDA Street,991755.0,1.0,5.0,POP,13.075083289616051,1971.0,10.0,"Electricity, Solar Power, Internet, Water Supply, Gas",25986379.0,34648.505333333334
NRAS0001584,SouthEast_Kogi State_164 Unity Avenue,413581.0,7.0,1.0,PVC,25.990959540539297,1991.0,3.0,Gas,45708850.0,60945.13333333333
NRAS0001585,NorthEast_Kwara State_440 Main Street,225045.0,6.0,6.0,Gypsum,42.05659108066976,1981.0,11.0,"Gas, Solar Power, Electricity",10896347.0,14528.462666666666
NRAS0001586,SouthEast_Anambra State_4 SDA Street,512851.0,6.0,10.0,POP,20.574425358268748,1973.0,1.0,"Gas, Water Supply, Electricity, Internet",24547635.0,32730.18
NRAS0001587,SouthWest_Ondo State_354 Main Street,462430.0,11.0,6.0,Wood,33.40759355879467,1960.0,8.0,"Electricity, Gas, Solar Power",24964715.0,33286.28666666667
NRAS0001588,NorthEast_Plateau State_158 SDA Street,212906.0,1.0,7.0,Plaster,34.92122897296589,2023.0,10.0,"Water Supply, Gas, Internet, Electricity, Solar Power",3731251.0,4975.001333333334
NRAS0001589,SouthWest_Nasarawa State_398 Main Street,117303.0,4.0,6.0,PVC,12.786368889086448,2003.0,3.0,Water Supply,36102829.0,48137.10533333333
NRAS0001590,SouthEast_Abia State_122 Unity Avenue,952348.0,7.0,2.0,Plaster,38.347299620410965,1968.0,4.0,"Internet, Gas, Water Supply, Solar Power, Electricity",40127660.0,53503.54666666667
NRAS0001591,SouthWest_Ebonyi State_146 Broadway Road,180610.0,8.0,1.0,Plaster,45.76088826261328,1979.0,5.0,"Water Supply, Electricity, Internet, Solar Power",42560355.0,56747.14
NRAS0001592,NorthWest_Sokoto State_462 Unity Avenue,279882.0,6.0,4.0,PVC,19.74057560581834,1964.0,9.0,"Water Supply, Internet, Electricity, Gas",8572502.0,11430.002666666667
NRAS0001593,NorthWest_Oyo State_98 SDA Street,963931.0,13.0,2.0,POP,31.412852571403413,1983.0,9.0,"Solar Power, Gas",4813155.0,6417.54
NRAS0001594,SouthWest_Lagos State_488 Main Street,863375.0,6.0,4.0,PVC,21.199067928035177,1981.0,4.0,"Internet, Electricity, Water Supply, Gas, Solar Power",22086406.0,29448.54133333333
NRAS0001595,NorthWest_Kaduna State_63 Broadway Road,690327.0,8.0,7.0,Wood,25.46316567843543,2006.0,1.0,"Water Supply, Internet",27972315.0,37296.42
NRAS0001596,NorthCentral_Ondo State_360 Main Street,642136.0,7.0,6.0,Wood,49.47047629263004,2013.0,8.0,"Solar Power, Gas, Internet",8381134.0,11174.845333333333
NRAS0001597,NorthWest_Sokoto State_283 Broadway Road,197576.0,9.0,5.0,Wood,49.02334926216982,2007.0,8.0,"Gas, Water Supply, Solar Power, Electricity",7890029.0,10520.038666666667
NRAS0001598,SouthEast_Ebonyi State_36 Main Street,753364.0,4.0,10.0,PVC,21.521718652607337,1983.0,11.0,"Electricity, Internet",12931880.0,17242.506666666668
NRAS0001599,NorthCentral_Ekiti State_217 Broadway Road,887946.0,10.0,4.0,Plaster,33.7951604397317,2004.0,1.0,"Electricity, Internet, Water Supply, Gas",3901843.0,5202.457333333334
NRAS0001600,SouthWest_Kogi State_331 Crescent Lane,190228.0,8.0,3.0,PVC,13.543083864578804,1999.0,9.0,"Electricity, Gas",37468013.0,49957.350666666665
NRAS0001601,NorthCentral_Lagos State_408 Main Street,241422.0,5.0,9.0,POP,18.29203257113541,2024.0,1.0,"Gas, Electricity, Water Supply, Internet",45104706.0,60139.608
NRAS0001602,NorthWest_Anambra State_211 Broadway Road,338409.0,5.0,5.0,Wood,33.359913823097415,2014.0,4.0,Solar Power,15015063.0,20020.084
NRAS0001603,SouthEast_Kwara State_389 Main Street,505108.0,13.0,7.0,Wood,20.362732658439576,1990.0,5.0,"Gas, Electricity, Solar Power, Water Supply, Internet",11735030.0,15646.706666666669
NRAS0001604,NorthCentral_Enugu State_283 Main Street,270374.0,15.0,4.0,PVC,18.67576790213837,2008.0,3.0,"Water Supply, Solar Power, Gas, Electricity",9289792.0,12386.389333333333
NRAS0001605,NorthEast_Osun State_386 SDA Street,735733.0,8.0,1.0,Gypsum,36.121626441970285,1975.0,6.0,"Gas, Water Supply, Electricity, Internet, Solar Power",2011297.0,2681.729333333333
NRAS0001606,NorthEast_Kebbi State_402 Main Street,554532.0,14.0,2.0,PVC,38.10482008579626,1988.0,10.0,"Electricity, Gas, Water Supply, Solar Power, Internet",26400088.0,35200.117333333335
NRAS0001607,SouthWest_Ebonyi State_117 Unity Avenue,882916.0,7.0,6.0,Plaster,45.11418397109605,1968.0,4.0,"Internet, Water Supply, Gas",26312841.0,35083.788
NRAS0001608,SouthWest_Osun State_433 SDA Street,479544.0,8.0,1.0,POP,37.73336233545362,1977.0,8.0,"Electricity, Water Supply, Solar Power, Gas, Internet",4777693.0,6370.257333333333
NRAS0001609,NorthEast_Imo State_400 SDA Street,632091.0,1.0,9.0,Gypsum,34.407840032690046,1959.0,1.0,"Solar Power, Electricity",16185874.0,21581.16533333333
NRAS0001610,SouthEast_Sokoto State_451 Unity Avenue,869613.0,7.0,2.0,PVC,10.873915079516326,,11.0,Water Supply,48022840.0,64030.45333333333
NRAS0001611,NorthWest_Borno State_152 Broadway Road,709022.0,2.0,9.0,POP,11.708017196848374,2016.0,5.0,"Solar Power, Gas, Electricity",6626993.0,8835.990666666667
NRAS0001612,NorthCentral_Kano State_193 Unity Avenue,657988.0,12.0,4.0,Gypsum,29.07513491803689,1957.0,11.0,Water Supply,18983489.0,25311.318666666662
NRAS0001613,NorthCentral_Imo State_127 Main Street,990538.0,8.0,5.0,Wood,48.416685889692815,1980.0,12.0,"Water Supply, Gas, Internet, Electricity, Solar Power",34250311.0,45667.081333333335
NRAS0001614,NorthCentral_Sokoto State_191 Main Street,654562.0,9.0,8.0,PVC,15.308355485767631,1964.0,8.0,"Gas, Water Supply, Solar Power, Internet",36817192.0,49089.58933333333
NRAS0001615,NorthWest_Ondo State_380 Main Street,164610.0,12.0,10.0,POP,35.42645336080332,1989.0,10.0,"Electricity, Solar Power, Gas, Water Supply",13215136.0,17620.181333333334
NRAS0001616,SouthEast_Sokoto State_381 Main Street,532002.0,14.0,10.0,Gypsum,31.17517830702223,2013.0,2.0,"Gas, Solar Power, Internet, Electricity",27562124.0,36749.49866666667
NRAS0001617,NorthCentral_Adamawa State_323 Unity Avenue,959789.0,6.0,2.0,POP,15.768668083320373,1968.0,4.0,"Water Supply, Electricity, Internet, Solar Power",47415247.0,63220.329333333335
NRAS0001618,NorthCentral_Abia State_135 Unity Avenue,543001.0,11.0,3.0,Gypsum,41.35681960081094,1965.0,7.0,"Solar Power, Electricity",48502799.0,64670.39866666667
NRAS0001619,NorthEast_Kebbi State_384 Main Street,263232.0,2.0,5.0,Wood,41.620504203407,2001.0,11.0,"Gas, Solar Power",42275429.0,56367.23866666666
NRAS0001620,NorthEast_Osun State_313 Main Street,972032.0,10.0,4.0,Plaster,43.1489781845229,1981.0,3.0,"Water Supply, Gas, Electricity, Internet",8722282.0,11629.709333333334
NRAS0001621,NorthEast_Borno State_276 Unity Avenue,455059.0,7.0,5.0,Gypsum,25.228035727847505,1994.0,7.0,Solar Power,24235164.0,32313.552
NRAS0001622,NorthCentral_Imo State_272 SDA Street,961071.0,11.0,3.0,Wood,31.79349581030683,1988.0,5.0,Water Supply,26305386.0,35073.848
NRAS0001623,NorthEast_Enugu State_110 SDA Street,642544.0,4.0,4.0,Plaster,14.1258757389425,2008.0,5.0,"Internet, Gas, Water Supply, Solar Power, Electricity",46487591.0,61983.454666666665
NRAS0001624,NorthWest_Kogi State_259 Main Street,809634.0,5.0,4.0,Plaster,35.219373286147416,2001.0,12.0,Electricity,14377910.0,19170.546666666665
NRAS0001625,NorthWest_Kogi State_346 SDA Street,896003.0,15.0,4.0,Wood,33.703539442961386,1965.0,3.0,"Gas, Electricity, Internet, Solar Power",30821085.0,41094.78
NRAS0001626,SouthEast_Kwara State_384 SDA Street,708869.0,9.0,10.0,Wood,15.709439905860773,1954.0,6.0,"Internet, Gas, Solar Power, Electricity",21330476.0,28440.634666666665
NRAS0001627,SouthEast_Plateau State_365 Main Street,952152.0,7.0,1.0,PVC,24.033136929904977,1996.0,6.0,"Internet, Water Supply, Electricity",42917758.0,57223.67733333333
NRAS0001628,SouthWest_Kogi State_493 Crescent Lane,911465.0,11.0,4.0,POP,18.16760242542956,1985.0,6.0,"Internet, Solar Power, Gas",21130836.0,28174.448
NRAS0001629,SouthWest_Oyo State_227 Broadway Road,198486.0,2.0,10.0,Gypsum,23.7392079945587,2002.0,6.0,Gas,9466752.0,12622.336
NRAS0001630,NorthCentral_Lagos State_498 Crescent Lane,555421.0,15.0,2.0,Plaster,21.735972766806466,1956.0,2.0,"Internet, Gas, Water Supply, Solar Power, Electricity",16411529.0,21882.038666666667
NRAS0001631,NorthEast_Oyo State_10 Main Street,230326.0,7.0,7.0,Wood,47.040105791834094,1995.0,5.0,"Gas, Water Supply",37751480.0,50335.30666666666
NRAS0001632,SouthEast_Kano State_177 SDA Street,398644.0,15.0,8.0,Gypsum,15.059276015294376,2007.0,11.0,"Electricity, Water Supply, Internet",31408368.0,41877.824
NRAS0001633,NorthEast_Kaduna State_192 SDA Street,419144.0,13.0,5.0,Wood,39.921139096607575,1987.0,1.0,"Internet, Electricity",8666999.0,11555.998666666666
NRAS0001634,SouthEast_Osun State_361 SDA Street,382291.0,6.0,2.0,Wood,13.42954380638152,2002.0,1.0,"Gas, Water Supply, Internet",43365834.0,57821.112
NRAS0001635,SouthEast_Sokoto State_82 Broadway Road,515507.0,1.0,6.0,Wood,46.21408656665883,1968.0,10.0,"Solar Power, Gas, Electricity, Internet",24981907.0,33309.20933333333
NRAS0001636,SouthWest_Kwara State_415 Crescent Lane,966592.0,8.0,8.0,Wood,47.29437754638386,1955.0,5.0,"Water Supply, Electricity, Gas, Solar Power",1788346.0,2384.461333333333
NRAS0001637,SouthEast_Nasarawa State_332 Main Street,213157.0,1.0,3.0,Wood,27.7883761170512,2005.0,2.0,"Electricity, Internet, Solar Power, Gas, Water Supply",30651202.0,40868.26933333333
NRAS0001638,SouthEast_Anambra State_199 Broadway Road,924330.0,8.0,7.0,Wood,29.778779310129003,1959.0,12.0,"Internet, Electricity",29209743.0,38946.324
NRAS0001639,NorthEast_Kano State_215 Main Street,551198.0,11.0,6.0,Plaster,10.677601220783616,1961.0,5.0,"Water Supply, Gas, Solar Power, Internet, Electricity",8778539.0,11704.718666666668
NRAS0001640,NorthEast_Bauchi State_290 Unity Avenue,719539.0,13.0,9.0,Wood,22.97329645655402,1992.0,9.0,"Internet, Electricity, Gas",38377732.0,51170.30933333333
NRAS0001641,SouthEast_Kaduna State_384 Broadway Road,542695.0,9.0,2.0,Gypsum,10.888218270398063,2018.0,7.0,"Internet, Electricity, Water Supply",3255768.0,4341.024
NRAS0001642,NorthEast_Lagos State_293 SDA Street,849631.0,6.0,2.0,PVC,45.20340345073742,2025.0,7.0,"Water Supply, Gas",30277607.0,40370.14266666667
NRAS0001643,SouthWest_Benue State_92 SDA Street,513423.0,2.0,9.0,Plaster,21.093771523038832,1970.0,11.0,"Electricity, Solar Power, Gas, Water Supply",25216030.0,33621.37333333334
NRAS0001644,NorthEast_Adamawa State_164 Crescent Lane,618394.0,15.0,9.0,Plaster,47.66238406544564,1985.0,6.0,"Internet, Electricity, Gas, Solar Power, Water Supply",21347341.0,28463.121333333333
NRAS0001645,SouthWest_Anambra State_411 Broadway Road,107150.0,10.0,5.0,PVC,30.45499410930837,1992.0,1.0,,44430211.0,59240.28133333333
NRAS0001646,NorthCentral_Kebbi State_482 SDA Street,947649.0,6.0,4.0,Wood,41.60092029784764,2007.0,12.0,Electricity,1271623.0,1695.4973333333332
NRAS0001647,NorthEast_Kano State_164 SDA Street,359197.0,10.0,9.0,Plaster,22.61104816017108,1978.0,1.0,"Water Supply, Electricity, Gas, Internet, Solar Power",4148427.0,5531.236
NRAS0001648,SouthWest_Lagos State_453 Broadway Road,483224.0,2.0,2.0,Gypsum,44.8288572274934,1972.0,1.0,"Internet, Gas, Solar Power, Electricity",16730119.0,22306.82533333333
NRAS0001649,SouthEast_Imo State_439 Unity Avenue,351731.0,6.0,5.0,Plaster,29.67379133509965,1978.0,12.0,"Water Supply, Internet",34186978.0,45582.63733333333
NRAS0001650,NorthCentral_Ondo State_157 Broadway Road,147734.0,13.0,8.0,Gypsum,25.01988398728704,1997.0,1.0,"Water Supply, Electricity, Internet, Gas, Solar Power",35944115.0,47925.48666666666
NRAS0001651,NorthEast_Enugu State_51 SDA Street,806186.0,11.0,3.0,POP,49.512490587787184,1982.0,10.0,"Electricity, Internet, Gas, Solar Power",38660477.0,51547.30266666667
NRAS0001652,NorthCentral_Lagos State_136 SDA Street,329984.0,1.0,9.0,Gypsum,35.393408681715215,1979.0,10.0,"Gas, Electricity",1919680.0,2559.5733333333333
NRAS0001653,NorthWest_Borno State_401 Broadway Road,926686.0,6.0,2.0,PVC,24.29734712724416,2002.0,6.0,"Internet, Water Supply",17097664.0,22796.88533333333
NRAS0001654,NorthEast_Kebbi State_398 SDA Street,978668.0,14.0,3.0,Wood,12.424687016802809,1982.0,3.0,"Electricity, Gas",37790059.0,50386.74533333333
NRAS0001655,NorthCentral_Ondo State_165 Unity Avenue,737623.0,1.0,10.0,PVC,10.93308085106977,1976.0,11.0,Electricity,49132240.0,65509.653333333335
NRAS0001656,NorthWest_Anambra State_202 SDA Street,640674.0,10.0,2.0,PVC,17.347755016052115,1994.0,8.0,"Electricity, Internet, Water Supply, Solar Power",2757359.0,3676.478666666667
NRAS0001657,NorthWest_Kano State_323 Main Street,869328.0,6.0,10.0,Gypsum,16.37956181171532,2021.0,5.0,"Gas, Water Supply, Solar Power, Electricity, Internet",31201819.0,41602.42533333333
NRAS0001658,NorthEast_Adamawa State_499 Broadway Road,538875.0,9.0,1.0,Gypsum,17.800031057519302,2023.0,10.0,"Electricity, Solar Power",26221854.0,34962.472
NRAS0001659,NorthCentral_Ekiti State_14 Main Street,556676.0,8.0,4.0,Plaster,29.75597550830729,1967.0,3.0,"Electricity, Gas",18681395.0,24908.52666666667
NRAS0001660,SouthEast_Borno State_188 SDA Street,423759.0,1.0,1.0,PVC,30.045937667643088,1977.0,2.0,"Electricity, Solar Power, Gas, Water Supply",37183981.0,49578.64133333333
NRAS0001661,NorthEast_Oyo State_189 SDA Street,964384.0,4.0,10.0,PVC,48.46310071039345,1966.0,12.0,"Solar Power, Internet",35745154.0,47660.20533333333
NRAS0001662,NorthEast_Kaduna State_56 Broadway Road,911566.0,8.0,4.0,Plaster,33.34947935677583,1960.0,12.0,Gas,24187858.0,32250.47733333333
NRAS0001663,NorthEast_Kaduna State_456 Broadway Road,771253.0,3.0,7.0,Gypsum,18.405501734639564,2009.0,10.0,Internet,28642279.0,38189.70533333333
NRAS0001664,NorthEast_Lagos State_270 SDA Street,568725.0,9.0,1.0,POP,30.4146459391754,1990.0,1.0,"Electricity, Gas, Water Supply, Solar Power",37207811.0,49610.41466666666
NRAS0001665,NorthEast_Zamfara State_484 Crescent Lane,386956.0,6.0,1.0,PVC,16.53476922281969,1974.0,1.0,"Internet, Water Supply, Gas, Electricity",43745091.0,58326.788
NRAS0001666,NorthEast_Nasarawa State_38 Unity Avenue,918625.0,9.0,3.0,Gypsum,20.30778686475161,1956.0,11.0,Gas,49152018.0,65536.024
NRAS0001667,SouthWest_Anambra State_6 SDA Street,709587.0,7.0,4.0,POP,28.72672613775083,1974.0,3.0,"Water Supply, Solar Power, Electricity, Gas",1150383.0,1533.844
NRAS0001668,NorthEast_Osun State_174 Crescent Lane,980304.0,4.0,6.0,POP,32.007117124470994,1955.0,7.0,"Gas, Electricity",31204595.0,41606.12666666666
NRAS0001669,NorthEast_Imo State_39 Broadway Road,424536.0,6.0,5.0,Plaster,14.07892542853479,1996.0,12.0,"Solar Power, Electricity, Internet, Gas, Water Supply",49921353.0,66561.804
NRAS0001670,SouthWest_Nasarawa State_371 SDA Street,512823.0,3.0,1.0,Plaster,39.87587769019562,2013.0,1.0,"Internet, Gas, Electricity, Solar Power, Water Supply",5916384.0,7888.512
NRAS0001671,NorthWest_Bauchi State_499 Main Street,690042.0,5.0,8.0,POP,47.06145302119501,1981.0,1.0,"Gas, Electricity, Water Supply, Solar Power",48225766.0,64301.02133333333
NRAS0001672,SouthWest_Ebonyi State_167 Unity Avenue,614465.0,2.0,10.0,POP,34.13381109792887,1958.0,9.0,"Gas, Electricity, Water Supply, Solar Power, Internet",39694751.0,52926.33466666667
NRAS0001673,NorthCentral_Adamawa State_466 SDA Street,731845.0,15.0,4.0,POP,10.834476821912226,2002.0,9.0,"Electricity, Internet, Water Supply, Gas",47777561.0,63703.41466666666
NRAS0001674,NorthEast_Oyo State_292 Crescent Lane,898633.0,14.0,2.0,Wood,44.42701450620437,1965.0,7.0,"Gas, Water Supply",19658351.0,26211.134666666665
NRAS0001675,SouthEast_Borno State_37 Unity Avenue,821740.0,11.0,1.0,PVC,28.96019391689445,1972.0,9.0,"Internet, Electricity",44870452.0,59827.26933333333
NRAS0001676,NorthWest_Oyo State_57 Broadway Road,100389.0,1.0,10.0,Wood,31.82315997021165,1950.0,11.0,"Solar Power, Electricity, Internet, Gas",18665477.0,24887.302666666663
